,Text,User_name,id,location,prob,status
5841,@HomunculusLoikm @HillaryClinton @Abril_StaMaria Lolz. Being a bit dramatic,tmix155,356366707,Colorado,0.625,neutral
5842,RT @londonderry54: @realDonaldTrump @bfraser747 All These People Died At The Hands Of @HillaryClinton @billclinton Mafia,Jwarr366J,747226566330048514,"North Carolina, USA",0.466666666667,neutral
5843,.@HillaryClinton that message will be sent to @realDonaldTrump when we elect him and dump your sorry crooked ass into the dustbin of history,RandySwaggers,4233015916,USA,0.521739130435,hate
5844,"RT @abowersock: His name is Omran Daqneesh, and thanks to @hillaryclinton, he is guaranteed war for his entire life. https://t.co/GnFd9iN9oK",namodassa,2526840908,One Earth ,0.6,neutral
5845,RT @zip90210: @HillaryClinton a Luciferian is someone who follows Alinsky and lets people die to help her boss win an election https://t.co,zzzdogman,4052853920,Colorado,0.681818181818,neutral
5846,"RT @gmcnhawkeye: @bfraser747 @billclinton @HillaryClinton and these are just the recent ones. At some point, it can't just be a coincidence",Jwarr366J,747226566330048514,"North Carolina, USA",0.428571428571,neutral
5847,RT @npnikk: @HillaryClinton unsecured email server report revealed identity of U.S. spy  Iran HUNG him https://t.co/gyFmV3WDB7 https://t.,lyoungb5,97742728,"Georgia, USA",0.944444444444,neutral
5848,"I'm proud to be on Team @HillaryClinton. You should join, too! https://t.co/wGitKEYEqz",jaberard,207750276,"3rd Stone From the Sun, Turn L",0.416666666667,neutral
5849,RT @WayneDupreeShow: .@HillaryClinton did you write off #Haiti funds on your taxes? #NeverHillary https://t.co/OwLIw54mMX,loanlady123,24736351,Red State Proud. Houston TX,0.642857142857,neutral
5850,@deojr1965 @PolitiSass @JanJohnsonFL @HillaryClinton @YouTube @snopes she said aren't in the video. All one has to do is listen.,mvp4040,30052258,"Centralia, IL",0.473684210526,neutral
5851,@HillaryClinton what planet are you from idiot? wtf u bubbling about?,33cg33cg23,758904866748051456,aushwitz,0.636363636364,neutral
5852,RT @Moodmusic2uAlma: .@HillaryClinton @TimKaine We can justify killing lions to protect lions? NO! it's a contradiction #BanTrophyHunting h,FulviaChristine,233105837,"Adelaide, South Australia",0.722222222222,neutral
5853,.@HillaryClintons Debt-Free College Plan May Actually Drive Tuition Prices Higher https://t.co/hW9jgf3HSH #tcot https://t.co/JIoCHuNOJp,defender3211,761320960691580929,United States,0.769230769231,neutral
5854,"RT @ibdoug88: @HillaryClinton supporters, I urge you to watch this &amp; ask why #ImWithHer? Yet #HillaryClinton says regrets nothing https://",hsgribble,3711377115,"Ohio, USA",0.55,neutral
5855,"RT @shatey: @bfraser747 @pattibenni1 @billclinton @HillaryClinton and her name be ""Killary.""",Jwarr366J,747226566330048514,"North Carolina, USA",0.818181818182,neutral
5856,"@HillaryClinton Serial liar dares to open her pie-hole. Go away brain injured, greedy, demonic bitch.",CarterFliptMe,257399079,"Greenville, SC - Madison, WI",0.733333333333,neutral
5857,"@BelieveinTrump @JoanneColombo @bfraser747 @HillaryClinton Come on now, she is better than that........I mean the wicked witch of the west.",quazo17,742757973806587904,"Bellevue, WA",0.473684210526,neutral
5858,RT @NewFreedomFight: Imagine if @MLauer would be as persistent in his interviews with @HillaryClinton  and @BarackObama as he was with Ryan,DrDeniseShaw,20535863,"T: 32.705515,-117.1694",0.428571428571,neutral
5859,"The ONLY Vote Against #Hillary is a VOTE for @realDonaldTrump. Anyone else, OR #NoVote, &amp; #America DIES maybe 4ever. https://t.co/G0b5ATRhPI",HomunculusLoikm,233933230,Conch Republic & Blue Ridge,0.55,neutral
5860,Trumps tax plan could give his own family a $4 billion tax break. Here's... https://t.co/BstxX70yvI by @HillaryClinton via @c0nvey,dothien2207,707185068763009024,Vit Nam,0.526315789474,neutral
5861,"RT @schutzhund13: .@HillaryClinton 258/days since last #pressconference You can't hide forever
#HillarysHealth #seizure #saturday https://t",rail_we,3295218686,"Orlando, FL",0.666666666667,neutral
5862,@FoxNews @HillaryClinton @realDonaldTrump @timkaine crooked fraud set for #VA @Gop42016 @GOPAlert2016 @TheGOPReport Anyone aligns HC Crooked,Trump5254,715538615376412672,"Pittsford, NY",0.8125,neutral
5863,RT @rusty044: @DitaKnights @HillaryClinton now now you need some facts before you open your big mouth on Twitter. https://t.co/ohvdQceL8T,skeeter48nd1,709904809684369408,A Figment of Imagination,0.473684210526,hate
5864,And folks want this woman to have control.  https://t.co/KDHdPMW8b6,locknut1953,3309022502,"Texas, USA",0.444444444444,neutral
5865," #ClintonCrimeFamily 

If @realDonaldTrump offends you may get feelings hurt.If you offend @HillaryClinton DEATH
https://t.co/MUCCLWgmxa",bfraser747,274891222,Pacific North West,0.666666666667,neutral
5866,RT @politico: .@realDonaldTrump and @HillaryClinton wreck Facebook friendships https://t.co/1YCZmBW8gk | AP Photo https://t.co/uKs45lsWbp,dgebis,349929232,People's Republic of China,0.846153846154,neutral
5867,"RT @HomunculusLoikm: The ONLY Vote Against #Hillary is a VOTE for @realDonaldTrump. Anyone else, OR #NoVote, &amp; #America DIES maybe 4ever. h",florida_cool,28346523,"Florida, USA",0.590909090909,neutral
5868,"RT @LincolnBevers: LET'S TAKE AN ACTUAL, UNBIASED POLL.
VOTE &amp; RETWEET (often as possible)
@realDonaldTrump @HillaryClinton
#THINK2016",FC7HemiCuda,4240514358,USA,0.764705882353,neutral
5869,@jeffpearlman @GOP @HillaryClinton @nytimes Who was the last sane GOP Presidential candidate? Huntsman?,ChrisRichardsPD,508153423,Pacific Rim,0.692307692308,neutral
5870,"RT @thedailyk9: Proud of you, Smokey! #NationalParks 

#saturdayshoutout #BreakingNews 
#PSA @HillaryClinton https://t.co/EffsE8MgBS",pdiggidy,121288957,@ Home,0.833333333333,neutral
5871,RT @RedNationRising: Those who hide from questions have only lies to tell @HillaryClinton #WheresHillary #HillarysHealth #HillaryEmail #Ben,Stealth_Patriot,198776337,USA,0.588235294118,neutral
5872,As a proud member of slytherin I'm fucking offended @HillaryClinton https://t.co/6XgWB9iT1q,holllllly,130334927,Bennington College,0.636363636364,neutral
5873,@HillaryClinton Why are you hiding? Can't answer hard questions? You are unqualified! https://t.co/Q00tlqhkBr,LorraineCaracc1,2822081884,Las Vegas ,0.461538461538,neutral
5874,"RT @CharlesOrtel: George Washington could not tell a lie, and @HillaryClinton cannot tell the truth https://t.co/nNoDPzbpYu",cmdorsey,16007872,Iowa,0.5,neutral
5875,RT @xxdoomsiexx: @HRClintonPrison @HillaryClinton Watch infowars interview Clinton supporters. There's no hope for them. They can't even ti,HRClintonPrison,596329092,Southern Wherever I May Be,0.611111111111,neutral
5876,"RT @edtroy: @RichardGrenell @HillaryClinton @cher Seriously, how could anyone vote for a corrupt, self-serving pay-for-play politician like",ljhansen,29676310,United States,0.647058823529,neutral
5877,@FoxNews @HillaryClinton I'll never forget what George w has done to our country,Mikel_57,86141241,"Greece, NY",0.461538461538,neutral
5878,@BocaRatonRC This doesn't surprise me at all. The LIAR @HillaryClinton is scum. American people deserve better. #TRUMPTRAIN #Hillary4Prison,Denlewis01,740751762592833536,"Youngstown, OH",0.5,neutral
5879,"@NBCNews And then there's @HillaryClinton high dollar donors.
https://t.co/3rDhmBn5Us https://t.co/h3ykSi8cqy",Ozetty,1149353412,United States,0.5,neutral
5880,"#StopTheMadness ~ Clinton cash streaming live ~ End https://t.co/v2qMyqd76b 
 https://t.co/5R3qOsVZB4",TrumpVolume,715259009561808896,"New York, USA",0.9,neutral
5881,You can kiss your ass good-bye if she gets into the White House! America will be gone! Terrorists will run amok!!! https://t.co/kiRBtIKSAo,VORTEX1155,53280918,"California, USA",0.454545454545,neutral
5882,"#StopTheMadness ~ Clinton cash streaming live ~ End https://t.co/v2qMyqd76b 
 https://t.co/oNB1qUguEf",TrumpVolume,715259009561808896,"New York, USA",0.9,neutral
5883,RT @theratzpack: @reneejon @StarTribune there's nothing wrong w/ peaceful protest.These aren't protesters .they're @HillaryClinton THUGS .A,BruinsRocknRule,312373010,Saskatoon,0.8125,neutral
5884,@HillaryClinton what a disgusting oxygen stealer. Just think of all those vital organs that could be in a better person. @realDonaldTrump ,iamgeorgehill,146358132,"Devon, UK",0.409090909091,neutral
5885,"RT @bfraser747: WAKE UP AMERICA.  

I'm far more concerned about @HillaryClinton ACTIONS than what @realDonaldTrump may say.  https:",KerGivrTBI4Life,303933058,USA,0.55,neutral
5886,"RT @SecularKafir: Why would she be in Louisiana? They're askIng for money, not giving... https://t.co/HObJmQ1le1",TeresaEdelglass,45741687,New York City,0.533333333333,neutral
5887,"RT @FoxNews: .@realDonaldTrump slammed @HillaryClinton on Twitter, asking #WheresHillary? https://t.co/SrOnCDcqxE",MikeMq1,1317573619,"Cordova, TN",0.9,neutral
5888,"RT @bfraser747:  LOUISIANA 
Why can't @HillaryClinton take some of that #ClintonCrimeFoundation money &amp; send some help to Louisiana https:",HNMishra11,1910569500,Delhi,0.5,neutral
5889,"RT @bfraser747:  #ClintonCrimeFamily 

If @realDonaldTrump offends you may get feelings hurt.If you offend @HillaryClinton DEATH  https:",Merry__Can,1219144500,#democRATS & #RINO's suck,0.722222222222,neutral
5890,RT @AMBEREYES4: @HillaryClinton  WE DONT CARE  HILLARY!  AT LEAST HE HAS NOT CAUSED THE DEATHS OF AMERICANS  &amp; THE CORRUPTION  WITH YOUR PH,DrDeniseShaw,20535863,"T: 32.705515,-117.1694",0.478260869565,hate
5891,@HillaryClinton All Americans and also suck crooked #Clinton vote @realDonaldTrump,33cg33cg23,758904866748051456,aushwitz,0.7,neutral
5892,"RT @FoxNews: RNC Chairman @Reince said SCOTUS justices appointed by @hillaryclinton would ""treat the Constitution like a doormat"" https://t",VORTEX1155,53280918,"California, USA",0.684210526316,neutral
5893,@HillaryClinton  Donalds toupee is looking a little thin,satelliteus,18521077,WA,0.375,neutral
5894,"RT @SecularKafir: Why would she be in Louisiana? They're askIng for money, not giving... https://t.co/HObJmQ1le1",DLasaration,279964303,Paddington,0.533333333333,neutral
5895,We now live in a police state. There's a coup taking place @HillaryClinton will be installed. Arm yourselves. Fight back.,skink007,156325048,"Erie, PA",0.5,neutral
5896,RT @Darnell:  @murmiles @JamieW1776 @peabodypress It's the same on the other end too with @HillaryClinton. But  is crazy! https://t.co/N,murmiles,454323057,People's Republic of Broward,0.47619047619,neutral
5897,@HillaryClinton SPOT ON!,MLPenny22,4437462494,Earth,1.0,neutral
5898,RT @boycotkochbros: Support @amjoyshow ....Joy Reid is the best Talk Show Journalist in the Industry @MSNBC @HillaryClinton @POTUS https://,SandyDa99630474,1524096781,Virginia,0.631578947368,neutral
5899,RT @SpencerMRitchie: Wonder if Matt Lauer and @NBCNews will grill @HillaryClinton on emails like they just did @RyanLochte.,ann_coldwell,944869410,"Murfreesboro, TN",0.5,neutral
5900,"RT @bfraser747: WAKE UP AMERICA.  

I'm far more concerned about @HillaryClinton ACTIONS than what @realDonaldTrump may say.  https:",Purrpatrol,22564891,Riding The Trump Train,0.55,neutral
5901,When Hillbots are painfully uninformed about their candidate https://t.co/aeyoIUelDV,xTranceFanatic,163706636,Denver,0.555555555556,neutral
5902,RT @USAneedsTRUMP: @HillaryClinton was your picture taken before or after you defended the rapist and trashed this poor victim? https://t.c,TweniCheeks,366676572,South Africa,0.5,hate
5903,"RT @CidaZeeb: Join other supporters and sign up to see .@HillaryClinton in Reno, Nevada on Thu, Aug 25 https://t.co/PAKVdlhe7S https://t.co",MonopointAmy,3330295799,"Hawaii, USA",0.65,neutral
5904,"RT @bfraser747:  #TrumpPence16 

I'm @bfraser747 I won't stand bye to allow @HillaryClinton to become a role model #Hillary4Prison https:",lyoungb5,97742728,"Georgia, USA",0.55,neutral
5905,RT @bfraser747: Huma Aberdin is @HillaryClinton 's long time assistant/ partner in crime with strong ties to the Muslim Brotherhood https:,PattiBerry31666,4182688875,United States,0.619047619048,neutral
5906,"RT @bfraser747:  CAUTION

 Clinton body count - Here's a few suspicious deaths of people close to @billclinton &amp; @HillaryClinton https:/",HillaryIsDone,3000570031,The Universe,0.681818181818,neutral
5907,"RT @bfraser747:  GEORGE SOROS

This is an EVIL man. He funds BLM &amp; @HillaryClinton . They don't want to #MakeAmericaGreatAgain  https:/",BunkerfunkJoy,2328226596,Missouri ,0.565217391304,neutral
5908,RT @bfraser747:  #HumaAbedin is @HillaryClinton long time assistant/ partner in crime with strong ties to the Muslim Brotherhood https://,KerGivrTBI4Life,303933058,USA,0.6,neutral
5909,RT @quazo17: @bfraser747 @HillaryClinton That's what I am talking about! Best ad yet!,JoanneColombo,498065893,The Big Apple,0.538461538462,neutral
5910,Bombshell: @HillaryClinton has dementia according to leaked medical records | https://t.co/U33CGTqVx5 https://t.co/kL1jH4dgYj,VoteGreen2,746364687785332736,United States,0.833333333333,neutral
5911,RT @mericangirlz: .@HillaryClinton will work so hard for the American People. Like 3 days a month #HillarysHealth #WheresHillary https://t.,Kathy_Cochran,21379842,California,0.421052631579,neutral
5912,@shadohchaser @HillaryClinton @nytimes Trump's got a ZERO chance to win.,MLPenny22,4437462494,Earth,0.6,neutral
5913,"RT @HomunculusLoikm: The ONLY Vote Against #Hillary is a VOTE for @realDonaldTrump. Anyone else, OR #NoVote, &amp; #America DIES maybe 4ever. h",miahsnyder_bvb,737379200005345280,Being stoned ,0.590909090909,neutral
5914,@HillaryClinton he has a more inclusive message than you.,hoodsonco,821904398,Romans 10:9,0.333333333333,neutral
5915,RT @politico: Justin Timberlake steps in to host @HillaryClinton's West Coast fundraiser https://t.co/8NgRm5dgd7 | Getty https://t.co/JCUhg,SamSandmire,38621006,"Boise, Idaho",0.875,neutral
5916,"RT @bfraser747:  #ClintonCrimeFamily 

If @realDonaldTrump offends you may get feelings hurt.If you offend @HillaryClinton DEATH  https:",PattiBerry31666,4182688875,United States,0.722222222222,neutral
5917,Hair grays because chemical reaction causes hair to bleach itself from inside out. @HillaryClinton @AmbassadorRice https://t.co/5ONuJCOKVX,iConversations,32517666,Global . Washington DC,0.75,neutral
5918,@benshapiro @HillaryClinton you think she snorts souls? ,notww2,750005964632236032,United States,0.625,neutral
5919,"When Will @HillaryClinton Visit Louisiana? Cancel Fund Raising And Get Down There With The People.
@realDonaldTrump https://t.co/sw0F2tWDuz",MrAnalogMan,757984837818916864,"California, USA",0.529411764706,neutral
5920,"@HillaryClinton atleast he apologized, you should be in jail or a hospital not running for president",realjkp1985,745367789024665603,"Visalia, CA",0.5,hate
5921,"RT @JoanneColombo: We all need 2 get out &amp; vote bring a friend,family,neighbor who supports trump must B a Landslide, HRC is a disaster htt",PattiBerry31666,4182688875,United States,0.48,neutral
5922,.@HillaryClinton #MorganStanley and #TPP: A free trade triumvirate? https://t.co/oSv7Bw6PI0 via @OpenSecretsDC #ClintonFoundation #PayToPlay,defender3211,761320960691580929,United States,0.692307692308,neutral
5923,"RT @bfraser747:  GEORGE SOROS

This is an EVIL man. He funds BLM &amp; @HillaryClinton . They don't want to #MakeAmericaGreatAgain  https:/",SirLicksalot201,3403970817,"Florida, USA",0.565217391304,neutral
5924,"@CNN like a bunch of dead beats. Even with the facts in front of their faces, they keep trying to cover for #crooked https://t.co/kMEgGhZmL8",DbrownVoteTrump,751865604416516096,"Texas, USA",0.458333333333,hate
5925,Another one bites the dust! https://t.co/7Gn3LZkOhe,JackMartin96763,2590343798,"Lana'i City, Hawaii 96763",0.5,neutral
5926,"RT @bfraser747:  #ClintonCrimeFamily 

If @realDonaldTrump offends you may get feelings hurt.If you offend @HillaryClinton DEATH
https:/",Freedom1776__,98769374,United States,0.705882352941,neutral
5927,@FoxNews @realDonaldTrump @HillaryClinton probably rigging the system and planning crooked idea to win the elections.,davidcraz,94960998,"Chennai, India",0.6,neutral
5928,@BeholdHeroBear Friends don't let friends vote for @HillaryClinton . #JillNotHill,justonj03,751669055577206784,United States,0.6,neutral
5929,"RT @Tobymare: @bfraser747 @HillaryClinton @SandraHartle He's been funding the Muzzies to get to EU, funded riots in US - Ferguson, presiden",SirLicksalot201,3403970817,"Florida, USA",0.666666666667,neutral
5930,"RT @OMETA16: @HillaryClinton Amazing strength, healing, and renewal in the miraculous power of forgiveness. May U have more years of love a",MarciaBunney,589606816,"California, USA",0.454545454545,neutral
5931,@HillaryClinton they both are pro-White anti-Jew and you are pro-Jew anti-White,33cg33cg23,758904866748051456,aushwitz,0.454545454545,neutral
5932,RT @bfraser747:  #HumaAbedin is @HillaryClinton 's long time assistant/ partner in crime with strong ties to the Muslim Brotherhood https:,PattiBerry31666,4182688875,United States,0.619047619048,neutral
5933,RT @FlipItDem: TX can help #FlipItDem 4 @HillaryClinton so #MadamPresident can implement her plans in 2017 https://t.co/DP5WrCpDJn https://,suicide_romance,43429485,My home town,0.722222222222,neutral
5934,RT @JoanneColombo: @bfraser747 @HillaryClinton Brian please spread the world HRC will rig the votes &amp; software on the machines keep yr o,hsgribble,3711377115,"Ohio, USA",0.590909090909,neutral
5935,"RT @bfraser747: WAKE UP AMERICA.  

I'm far more concerned about @HillaryClinton ACTIONS than what @realDonaldTrump may say.  https:",cikibucka,2342356352,  Slovenia    Lj,0.55,neutral
5936,RT @KevinDarryl: Read &amp; Watch @HillaryClinton 's Great New Ad Attacking Trump Not Releasing Tax Returns! https://t.co/C91NTUrzim,Bettyjwo,4535283420,California's Central Valley,0.705882352941,neutral
5937,"RT @bfraser747: WAKE UP AMERICA.  

I'm far more concerned about @HillaryClinton ACTIONS than what @realDonaldTrump may say.  https:",PattiBerry31666,4182688875,United States,0.55,neutral
5938,RT @BernieCrats1: Bombshell: @HillaryClinton has dementia according to leaked medical records | https://t.co/TtCJ36sUkv https://t.co/VOQBFE,CandykaneKitten,703095412652011521,"Riverside, CA",0.857142857143,neutral
5939,"@scrowder @erotao @HillaryClinton Like Susan Smith, she blames it on a black man.  Racist!",DocileConNoMore,16468234,"California, USA",0.571428571429,neutral
5940,Bombshell: @HillaryClinton has dementia according to leaked medical records | https://t.co/6BGjX96ZAj https://t.co/R40DszdK7R,Vote4JillStein1,743600698416332800,United States,0.833333333333,neutral
5941,"@HillaryClinton will be the next President of the United States. As Donald Trump would say, ""believe me when I tell you."" ",whitlowzw,1491162228,"Richmond, VA",0.454545454545,hate
5942,@politico @terrysuesweeten @HillaryClinton nice job @jtimberlake  please raise a shit ton of money for Hill. #FuckTrump #ImWithHer,elle_tb15,3270126810,"Arizona, USA",0.588235294118,neutral
5943,RT @gerfingerpoken2: (IBD) #HumaAbedin: @HillaryClinton's Unindicted Email Co-Conspirator - @IBDeditorials - https://t.co/6Bstkg1whg  - htt,photogal2020,2505849054,"Walla Walla, WA",0.785714285714,neutral
5944,AMEN To That Murders https://t.co/mL3kvnxepm,RonThornton,23280370,"Dallas, TX",0.6,neutral
5945,"RT @bfraser747:  CAUTION

 Clinton body count - Here's a few suspicious deaths of people close to @billclinton &amp; @HillaryClinton https:/",cikibucka,2342356352,  Slovenia    Lj,0.681818181818,neutral
5946,".@UF_IFAS @DrJillStein @BernieSanders @TulsiGabbard @HillaryClinton 
See Reforestation: 1921 https://t.co/UJhi2LVgvP https://t.co/oYfOQZYj35",PatsCSW,2233488978,"Largo, Pinellas County, FL USA",0.9,neutral
5947,RT @bfraser747:  #HumaAbedin is @HillaryClinton 's long time assistant/ partner in crime with strong ties to the Muslim Brotherhood https:,hsgribble,3711377115,"Ohio, USA",0.619047619048,neutral
5948,"RT @bfraser747:  #ClintonCrimeFamily 

If @realDonaldTrump offends you may get feelings hurt.If you offend @HillaryClinton DEATH
https:/",RonThornton,23280370,"Dallas, TX",0.705882352941,neutral
5949,"RT @bfraser747: WAKE UP AMERICA.  

I'm far more concerned about @HillaryClinton ACTIONS than what @realDonaldTrump may say.  https:",The2ndguardsUS,542090289,United States,0.55,neutral
5950,RT @WDFx2EU5: NORTH CAROLINA: Historic Black church says Supporting @HillaryClinton is like being with an abusive ex-spouse https://t.co/,DanaRuxi123,705441738391838720,"Oregon, USA",0.611111111111,neutral
5951,RT @SpeigleSunni: @Kimberly_Howard @thehill @HillaryClinton takes a lot of blood money from Sharia leaders who kill gay people https://t.co,stompcure,2816371,"New York, NY",0.578947368421,neutral
5952,"True that:

https://t.co/fG4Z6OPFso

https://t.co/EoIPpll2O6

Insane Hillary will bring 65K MORE here, are you nuts! https://t.co/n0VPWmLaUb",__SERIOUSLY___,747602443836395520,United States,0.733333333333,neutral
5953,"RT @seanspicer: Judge Orders @HillaryClinton To Answer Questions On Email Use
Via @AP 
https://t.co/VD5somzP9r",satirist_indian,2305879171,India ,0.571428571429,neutral
5954,"RT @HomunculusLoikm: The ONLY Vote Against #Hillary is a VOTE for @realDonaldTrump. Anyone else, OR #NoVote, &amp; #America DIES maybe 4ever. h",HomunculusLoikm,233933230,Conch Republic & Blue Ridge,0.590909090909,neutral
5955,"RT @bfraser747:  GEORGE SOROS

This is an EVIL man. He funds BLM &amp; @HillaryClinton . They don't want to #MakeAmericaGreatAgain  https:/",PattiBerry31666,4182688875,United States,0.565217391304,neutral
5956,RT @Old_Bern_Kenobi: @HillaryClinton It's too late for you to say you didn't lie about your email,caesarjozwiak,1220219467,HTXKCMO,0.4375,hate
5957,"RT @bfraser747:  #ClintonCrimeFamily 

If @realDonaldTrump offends you may get feelings hurt.If you offend @HillaryClinton DEATH  https:",worldgoneweird,4304419334,"Arizona, USA",0.722222222222,neutral
5958,@HillaryClinton til death do you part! Hopefully sooner than later! Congrats to the most corrupt couple America ever had. #NeverHillary,WiseWitted,263938770,United States,0.55,neutral
5959,"RT @benshapiro: .@HillaryClinton's economic plan: what Bernie said, just slower. https://t.co/NEsHNM5mUR",KelKilken,813686342,Pittsburgh,0.727272727273,neutral
5960,"RT @__SERIOUSLY___: True that:

https://t.co/fG4Z6OPFso

https://t.co/EoIPpll2O6

Insane Hillary will bring 65K MORE here, are you nuts! ht",HomunculusLoikm,233933230,Conch Republic & Blue Ridge,0.764705882353,neutral
5961,"RT @bfraser747: WAKE UP AMERICA.  

I'm far more concerned about @HillaryClinton ACTIONS than what @realDonaldTrump may say.  https:",PattiBerry31666,4182688875,United States,0.55,neutral
5962,@FoxNews @HillaryClinton #WheresHillary  back when this started @realDonaldTrump,Staggsrickd,732873830687985664,Oklahoma ,0.5,neutral
5963,"RT @ImWithYou010: I wish Matt Lauer would probe @HillaryCLInton like they probed poor @RyanLochte 

#BiasedNBC #BiasedMSM",jyarbro86,339880062,"Richmond,Va",0.625,neutral
5964,Tragic things are happening outside of the US which make @HillaryClinton v. @realDonaldTrump fiasco seem asinine. https://t.co/BQj09sQroG,classofcruse,3327051464,"Oklahoma, USA",0.470588235294,neutral
5965,"#MAGA
Just @HillaryClinton ?
BE PC! CHANGE to
Hillary Rodham-In-Scandal-Clinton 
#WheresHillary https://t.co/b2YPkvCI6Y",JzeffHorne,3301125138,Colorado,0.75,neutral
5966,RT @IndiaTodayFLASH: .@LeoDiCaprio backs out of @HillaryClinton fundraiser,SHAHSUDH,113072221,Mumbai/Bangalore/Bhubaneswar,0.75,neutral
5967,RT @bfraser747:  #HumaAbedin is @HillaryClinton long time assistant/ partner in crime with strong ties to the Muslim Brotherhood  https:/,bfraser747,274891222,Pacific North West,0.619047619048,neutral
5968,"RT @bfraser747:  GEORGE SOROS

This is an EVIL man. He funds BLM &amp; @HillaryClinton . They don't want to #MakeAmericaGreatAgain  https:/",adiazpi,148360487,"Mxico, D. F. ",0.565217391304,neutral
5969,"RT @whpresscorps: RT @politico: Powell has ""no recollection"" of @HillaryClinton dinner conversation on email use https://t.co/VwlxC2jYNg",worrell_tina,391082534, Tennessee,0.6875,neutral
5970,RT @MiddleClazzMom: @HillaryClinton When are you GOING to APOLOGIZE to Pat Smith's FACE (BenghaziMom) and the American People for Lying to,DDlschnidt,2382696936,"Arkansas, USA",0.428571428571,neutral
5971,RT @bfraser747:  #HumaAbedin is @HillaryClinton long time assistant/ partner in crime with strong ties to the Muslim Brotherhood  https:/,davisiain0,1555236642,United States,0.619047619048,neutral
5972,"July Travel/Lodging/Meals expenses:
@HillaryClinton: $2,155,451
@RealDonaldTrump:  $3,243,685 https://t.co/hDp8nahMe0",rpyers,158901399,"West Hollywood, CA",1.0,neutral
5973,@LASTREETZ08 @THE_GRAYF0X @orach24463_cj @wikileaks @HillaryClinton @realDonaldTrump Dr. Ben Carson is Minority so u say that is in  mngmnt.,GreatGalIsHere,28721060,"Oklahoma, USA",0.666666666667,neutral
5974,"RT @bfraser747: WAKE UP AMERICA. 

@HillaryClinton will sell off America to the highest bidder. @realDonaldTrump will #MAGA  https:/",NicheMarketway,184722910,Cash-for-Clunkers Survivor,0.6,neutral
5975,"'Respect our attackers, Empathy!' What fucking drug are you on @HillaryClinton #NeverHillary https://t.co/RZ0XkFN3ED",0bama_2012,543685732,"ThisPresident, SucksAnus",0.615384615385,neutral
5976,"RT @UTHornsRawk: #Hillary lies people died. Matt Lauer 
#WheresHillary #HillaryLeaks #HillarysHealth  https://t.co/47v3n5AqXY",ScottBurnette3,758863826867490816,"Cape Girardeau, MO",0.833333333333,neutral
5977,"RT @UTHornsRawk: #Hillary lies people died. Matt Lauer 
#WheresHillary #HillaryLeaks #HillarysHealth  https://t.co/47v3n5AqXY",Crunched4time,236182540,Colorado,0.833333333333,neutral
5978,RT @bfraser747:  #HumaAbedin is @HillaryClinton long time assistant/ partner in crime with strong ties to the Muslim Brotherhood https://,lacakagog,262990460,Northern New Jersey,0.6,neutral
5979,She's busy cooking her books and laundering her money!! https://t.co/4fnCs35Qij,janey8228,717029536026656768,"Colorado, USA",0.9,neutral
5980,RT @bfraser747:  #HumaAbedin is @HillaryClinton long time assistant/ partner in crime with strong ties to the Muslim Brotherhood https://,davisiain0,1555236642,United States,0.6,neutral
5981,"RT @innercitypress: Live Blog: #WorldHumanitarianDay Has Plug for @HillaryClinton &amp; @AlisanPorter Album, Omits #Yemen https://t.co/MDKfIpOQ",joetke,79761651,"Strasbourg, France",0.733333333333,neutral
5982,"Retweeted Inner City Press (@innercitypress):

Live Blog: #WorldHumanitarianDay Has Plug for @HillaryClinton &amp;... https://t.co/xsoERqnKDS",joetke,79761651,"Strasbourg, France",0.785714285714,neutral
5983,"RT @bfraser747:  GEORGE SOROS

This is an EVIL man. He funds BLM &amp; @HillaryClinton . They don't want to #MakeAmericaGreatAgain  https:/",chuckfforyou,253441096,cleveland ohio,0.565217391304,neutral
5984,@politico @realDonaldTrump @HillaryClinton if your only friends are on Facebook I feel sorry for you,MarilynnePryor,1539242365,"San Francisco, CA",0.466666666667,hate
5985,RT @YoungDems4Trump: Show this to those who don't fully grasp the severity of @HillaryClinton's email breach. Because the media won't. http,ShutUpListen2Me,3372141252,United States,0.47619047619,neutral
5986,RT @bfraser747:  #HumaAbedin is @HillaryClinton long time assistant/ partner in crime with strong ties to the Muslim Brotherhood https://,NeonVoxel,747883651,Location: near your coat.,0.6,neutral
5987,RT @bfraser747:  #HumaAbedin is @HillaryClinton long time assistant/ partner in crime with strong ties to the Muslim Brotherhood https://,Russia_Niemen72,40882610,"Cabourg, France",0.6,neutral
5988,@HillaryClinton Make it your strong campaigning slogan,aniltt18,44578738,Jaipur,0.571428571429,hate
5989,"RT @bfraser747:  CAUTION

 Clinton body count - Here's a few suspicious deaths of people close to @billclinton &amp; @HillaryClinton https:/",bfraser747,274891222,Pacific North West,0.681818181818,neutral
5990,"@MarlonDMarshall @HillaryClinton Yeah but Hillary helped murder 40,000 women and children in Libya- 4 no real reason.",Cornfedmofo,4208784194,The sky,0.647058823529,neutral
5991,RT @DonaldPrezTrump: Do @TheDemocrats even care that @HillaryClinton won't last through her first term?,GraggQuinton,3271790814,"Soon Great Again, America",0.428571428571,neutral
5992,*adult scissors *wrong candidate https://t.co/IWH71U9j9X,gwatsky,103467620,yeah,1.0,neutral
